author_date_unix_timestamp,fix,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1568182851.000000,0,1,1,1,0,11,1,453,417,139.270231,9,108948,1.00718,107676,0,0
1568184122.000000,0,1,2,2,0.95008,178,17,377,467,0.040984,9,249.5,19.299915,250,0,0
1568184838.000000,1,1,1,1,0,2,2,819,385,7.4861,77,397,1.133581,94,0,0
1568184838.000000,1,1,1,1,0,2,2,819,468,7.4861,2,108949,1.133581,998,0,0
1568186374.000000,0,1,1,1,0,13,10,1953,471,1.255116,49,540,1.796739,469,0,0
1568190063.000000,1,1,1,1,0,3,3,122,428,126.484086,5,1,1.007906,1,0,0
1568190292.000000,0,1,1,1,0,2,2,1956,471,0.045347,50,541,23.052067,470,0,0
1568190484.000000,1,1,1,1,0,4,0,722,467,0.073634,6,251,14.580635,251,0,0
1568192559.000000,0,1,1,1,0,1,1,197,404,0.999942,415,108950,2.000058,107677,0,0
1568192563.000000,0,1,1,1,0,1,1,146,445,1.000012,312,108951,1.999988,107678,0,0
1568193429.000000,0,1,1,1,0,268,29,1614,451,22.147338,65,0,0,0,0,0
1568197122.000000,0,2,2,3,0.640206,17,0,918.666667,483,-0.214225,1082,157,0.1879,70,0,0
1568203763.000000,0,1,1,1,0,24,0,100,385,1.730764,3,398,1.57778,95,0,0
1568203763.000000,0,1,1,1,0,24,0,100,461,1.730764,3,542,1.57778,471,0,0
1568207463.000000,1,1,1,1,0,2,2,359,385,22.798796,3,1197,1.043862,16,0,0
1568209051.000000,0,1,1,1,0,22,20,4474,472,0.338032,43,1133,3.958296,44,0,0
1568211016.000000,1,1,1,1,0,6,4,837,450,6.504826,46,94,1.153732,94,0,0
1568212176.000000,0,1,2,4,1.990765,121,29,150.25,482,17.557483,27,108953.5,1.052528,107682,1,63.145116
1568213227.000000,0,1,1,2,0.398459,22,16,116,456,19.85276,12,155.5,1.03669,156,0,0
1568214425.000000,1,1,1,1,0,1,1,9645,482,0.759815,1003,17,2.31611,17,0,0
1568214431.000000,0,1,1,1,0,2,2,1568,472,32.896435,277,63,1.030398,63,0,0
1568217050.000000,0,1,1,2,0.811278,8,8,506,464,20.143403,49,108956.5,1.030734,107684,0,0
1568217121.000000,1,1,1,1,0,14,2,1149,438,1.469595,75,528,1.68046,528,0,0
1568217589.000000,1,1,2,4,1.908758,42,42,798,450,10.281389,127,706.5,1.39325,708,1,51.06103
1568217757.000000,0,1,1,2,0.309543,5,13,139,443,11.81015,149,82.5,1.052908,74,0,0
1568218333.000000,0,1,2,5,1.791391,95,15,1726.6,457,19.167942,65,108960,1.023595,107689,0,0
1568218934.000000,0,1,1,3,1.433513,32,15,1387.666667,456,29.422859,78,507,1.030096,503,0,0
1568219575.000000,0,1,2,3,0.067962,306,396,816,455,76.882257,300,371,1.016365,356,0,0
1568222281.000000,0,3,3,6,2.010239,80,85,406.833333,385,19.170502,9,1200.5,1.018016,17,0,0
1568222281.000000,0,1,2,5,1.85223,77,82,416.4,461,22.970301,5,108965,1.019881,1003,0,0
1568222337.000000,0,1,1,3,1.198117,54,2,2499.666667,480,5.939244,558,37,1.086709,38,0,0
1568222416.000000,0,1,1,1,0,9,3,80,472,1.900741,1,108968,1.526111,107690,0,0
1568222486.000000,0,1,1,1,0,1,1,71,482,0.910197,2,191,2.098664,190,0,0
1568223174.000000,0,1,1,1,0,16,1,1956,471,0.380579,51,108969,3.627577,1004,0,0
1568223177.000000,1,1,1,1,0,19,13,2993,472,0.535428,74,342,2.867664,342,0,0
1568223242.000000,0,1,1,3,1.238279,18,13,720.666667,482,1.261489,23,108971,1.655888,107693,1,0.207049
1568223681.000000,0,1,1,7,2.160629,389,433,255.571429,483,125.780427,44,27,1.036518,30,1,5.051505
1568223805.000000,0,1,2,2,0.235193,19,33,955.5,483,12.421516,36,31.5,1.129699,32,0,0
1568223972.000000,0,1,1,1,0,4,4,424,445,12.054954,7,434,1.082953,431,1,0.990625
1568224483.000000,0,1,4,6,2.154007,132,17,1244,472,16.343476,137,1136.5,1.109648,50,0,0
1568224652.000000,0,1,2,3,1.116775,106,78,41.666667,450,104.538102,4,4,0.668988,5,0,0
1568224659.000000,0,1,2,2,0.987693,6,17,228,461,15.347459,12,190.5,1.058911,187,0,0
1568224859.000000,0,1,3,9,2.488002,151,18,340.111111,472,7.097238,59,108977,1.047744,107702,0,0
1568225594.000000,0,1,4,8,2.54018,95,193,986,482,1.104217,1458,110.5,1.214555,114,1,0.993669
1568226365.000000,0,1,2,2,0.811278,0,60,3806,483,437.404618,1134,2991.5,1.273459,2821,0,0
1568226394.000000,0,1,1,1,0,4,0,1133,471,0.724201,61,101,2.380831,99,0,0
1568226473.000000,0,1,1,2,0.668625,214,72,4077.5,470,0.868993,229,3589.5,1.863068,3588,0,0
1568227290.000000,0,1,1,1,0,28,21,468,445,54.662373,28,37,1.018294,37,0,0
1568228399.000000,0,1,1,1,0,1,1,5957,470,0.022292,174,100,45.859813,100,0,0
1568229629.000000,1,1,3,3,1.5,4,4,484.333333,457,115.044803,12,3589,1.003048,3589,1,1.970012
1568229993.000000,0,1,1,1,0,54,29,642,450,0.143565,37,108982,7.965495,107703,0,0
1568230341.000000,0,1,1,2,0.972144,191,3,5106,472,0.58375,424,30.5,2.284797,31,0,0
1568230966.000000,0,1,1,1,0,13,9,2790,471,5.894213,266,2464,1.169658,2463,0,0
1568231015.000000,0,2,2,4,1.052982,25,5,722.5,483,0.680833,1220,544.5,1.764994,473,0,0
1568231051.000000,0,1,1,1,0,3,3,59,482,0.06316,1,115,16.832875,115,0,0
1568232183.000000,0,1,5,10,2.297321,66,82,903.1,483,4.31201,1417,52.5,2.576536,57,0,0
1568232272.000000,0,1,2,4,1.729045,36,72,272.5,482,2.183403,74,212.5,1.731918,213,0,0
1568233077.000000,0,1,1,1,0,20,0,803,483,1.139595,21,192,1.877505,191,0,0
1568233169.000000,0,1,1,2,0.577004,50,1,2340.5,469,21.936672,242,750.5,1.660991,749,0,0
1568233889.000000,1,1,2,3,0.570858,62,52,1957.666667,472,4.792315,72,92,4.108423,92,0,0
1568234055.000000,0,1,1,1,0,8,3,7537,483,0.021667,1129,1627,47.153846,1596,0,0
1568235168.000000,1,1,1,2,0.94566,6,5,1846.5,471,9.028767,69,108983.5,1.068961,107705,1,15.966586
1568235357.000000,0,1,1,1,0,6,6,6071,471,1.18044,545,1,1.847142,1,0,0
1568235743.000000,0,3,6,7,1.773416,799,53,710.428571,385,15.145296,245,1143,1.037721,209,0,0
1568235743.000000,0,1,5,6,1.51523,740,53,828.833333,468,17.669512,62,1149.5,1.042436,97,1,22.999896
1568235948.000000,0,1,3,10,2.575433,833,740,263.5,482,166.656612,276,219.5,3.901168,223,0,0
1568236542.000000,0,1,1,1,0,102,102,1154,483,0.147419,24,33,7.783387,33,0,0
1568237468.000000,0,1,1,2,0.997503,34,0,5200,472,0.082488,426,220.5,10.092185,221,0,0
1568237771.000000,0,1,4,5,1.272424,249,176,542,457,15.486882,147,643,1.051571,645,0,0
1568238362.000000,0,1,2,2,0.610946,106,7,3106,482,0.073889,1259,225.5,7.766917,225,0,0
1568238546.000000,0,1,5,10,2.311602,85,66,902,483,0.071479,1428,62.5,5.789207,67,0,0
1568239241.000000,0,1,3,5,1.165778,146,0,172.6,472,2.359324,63,844,1.272609,256,1,44.106354
1568239314.000000,0,1,1,1,0,11,1,165,425,131.132813,2,435,1.007626,432,0,0
1568239330.000000,0,1,1,1,0,0,16,325,472,1.100116,2,376,1.908995,302,0,0
1568241131.000000,1,1,1,1,0,1,1,397,482,0.207049,2,108985,5.829784,107706,0,0
1568241247.000000,1,1,1,2,0.669016,36,4,2399.5,455,39.990006,113,1549.5,1.019825,1550,1,1.046586
1568242246.000000,1,1,1,1,0,1,1,1308,450,30.157292,58,2663,1.033159,2659,1,1.823981
1568242598.000000,0,1,1,4,0.750403,342,398,871.25,480,12.601351,271,822.5,1.048113,824,1,2.053588
1568242831.000000,0,1,3,5,1.763052,12,287,3248.4,465,1.491574,192,90,1.306164,92,0,0
1568243159.000000,0,1,1,2,0.561145,90,146,1812.5,472,5.166644,238,752.5,1.145162,751,0,0
1568245158.000000,0,1,7,360,7.720011,1856,38,287.347222,468,87.936757,5091,289.5,1.00126,469,1,0.325544
1568245324.000000,1,1,1,3,1.458617,39,12,783.333333,469,23.032951,117,108987,1.028697,107709,0,0
1568247582.000000,0,1,4,5,2.272089,16,11,467.4,472,5.994632,38,379,2.17101,307,0,0
1568247872.000000,0,1,1,1,0,4,4,1089,482,0.257847,171,76,4.878266,76,0,0
1568248566.000000,0,1,2,3,1.10308,50,53,4272.333333,483,154.526516,1245,2994,3.876216,2824,0,0
1568250102.000000,0,1,1,10,3.155041,23,14,23.9,211,7.106799,41,96.5,1.041213,101,0,0
1568250337.000000,0,1,1,1,0,1,1,3423,468,9.959896,170,87,1.100403,87,0,0
1568250410.000000,0,1,1,1,0,1,1,3423,468,0.000845,171,88,1184.561644,88,0,0
1568251157.000000,0,1,4,14,2.556384,195,72,160.142857,445,19.24453,75,108995.5,1.011817,107723,0,0
1568251186.000000,0,1,5,8,2.448306,193,92,318,482,126.530538,328,230.5,1.433768,233,0,0
1568253988.000000,0,1,1,1,0,1,1,1113,468,13.862535,33,89,1.072137,89,0,0
1568254041.000000,0,1,1,1,0,1,1,1113,468,0.000613,34,90,1631.188679,90,0,0
1568258699.000000,0,1,1,1,0,8,4,1308,450,0.190428,59,2664,6.251322,2660,0,0
1568263123.000000,0,1,1,1,0,2,1,349,451,13.588137,8,109003,1.073594,107724,0,0
1568263295.000000,0,1,1,1,0,2,6,3423,468,0.149132,172,91,7.705471,91,0,0
1568264062.000000,0,1,1,1,0,8,8,3419,468,0.008877,173,92,113.646675,92,0,0
1568265160.000000,0,1,2,2,0.309543,12,6,5410,483,0.19206,1183,2996.5,4.905026,2826,0,0
1568266075.000000,0,1,2,4,0.398943,220,489,699.25,480,7.823206,117,826.5,1.029094,828,0,0
1568267654.000000,0,1,3,4,1.73511,32,31,394.5,482,0.406554,200,117.5,2.224449,119,0,0
1568268517.000000,0,1,1,1,0,2,1,348,437,52.148229,9,468,1.019176,465,0,0
1568268537.000000,0,1,1,1,0,1,7,2821,458,19.546701,123,109004,1.05116,107725,0,0
1568269117.000000,0,1,1,1,0,25,14,1155,480,2.452326,128,17,1.407776,17,0,0
1568269572.000000,0,1,1,1,0,2,2,1100,482,0.022199,173,120,46.046924,120,0,0
1568270580.000000,0,1,1,1,0,3,3,370,472,0.266181,12,382,4.756848,308,0,0
1568271311.000000,0,1,1,1,0,7,2,2619,445,41.40059,121,2998,1.024154,2827,0,0
1568271598.000000,0,1,3,3,0.625109,162,3,3183.666667,483,0.113696,1198,3000,10.924143,2830,0,0
1568273285.000000,1,1,1,1,0,8,6,909,468,0.325544,12,470,4.071782,470,0,0
1568278979.000000,0,1,1,1,0,1,1,146,445,1.000185,313,109005,1.999815,107726,0,0
1568278980.000000,0,1,1,1,0,1,1,197,404,1.000243,416,109006,1.999757,107727,0,0
1568280578.000000,0,1,3,4,1.121711,74,39,1523.5,465,4.680851,199,66.5,1.05661,68,0,0
1568291693.000000,0,1,1,1,0,2,0,1209,450,7.655799,68,2,1.13062,2,0,0
1568296275.000000,1,1,1,1,0,0,7,2719,471,12.64162,263,84,1.079104,2,0,0
1568298461.000000,0,1,2,2,0.591673,1,13,3514,471,3.646169,332,563.5,1.879026,548,0,0
1568298934.000000,1,1,1,1,0,1,1,64,482,1.795012,15,193,1.557099,192,0,0
1568299313.000000,0,1,1,1,0,8,10,3302,472,0.649931,237,754,2.538626,752,0,0
1568301047.000000,0,1,1,2,0.948078,22,8,2286,457,23.524734,297,3591.5,1.067899,3591,0,0
1568302901.000000,0,1,1,1,0,10,10,300,437,70.715891,22,364,1.014141,347,0,0
1568303974.000000,1,1,1,1,0,4,0,763,450,8.658067,33,3,1.115499,3,0,0
1568304950.000000,0,1,1,2,0.998001,16,3,2415.5,455,0.737303,115,1551.5,2.017221,1552,0,0
1568305219.000000,0,1,3,3,1.188722,20,4,1140.333333,471,82.555012,296,109008,1.007737,107730,0,0
1568305460.000000,0,1,1,1,0,2,1,917,472,5.431898,144,194,1.184098,193,0,0
1568306571.000000,0,1,5,11,3.129278,31,24,1122.818182,470,55.591195,416,3598,1.006297,3602,0,0
1568308395.000000,0,1,1,1,0,1,1,3976,470,0.021111,255,3604,48.368421,3603,0,0
1568308637.000000,1,1,1,1,0,2,3,19,445,76.520313,1,397,1.013068,181,0,0
1568308874.000000,0,1,1,1,0,1,1,3159,482,5.737523,493,109010,1.174291,107731,0,0
1568309008.000000,0,1,1,1,0,3,8,80,328,2.809988,4,223,1.355873,222,0,0
1568309562.000000,1,1,2,3,0.891566,51,54,244.333333,445,9.027261,22,109012,1.061608,107734,0,0
1568310627.000000,1,1,1,1,0,8,0,866,394,170.948438,17,109014,1.00585,107735,0,0
1568311447.000000,1,1,1,1,0,14,3,63,482,0.506863,3,121,2.972918,121,0,0
1568312943.000000,0,1,2,4,1.630288,133,0,1911.5,483,132.833681,1135,566.5,1.523845,552,0,0
1568313736.000000,0,1,1,2,0.168661,25,15,309,405,7.859705,11,109015.5,1.200927,107737,0,0
1568313957.000000,0,1,1,2,0.881291,7,3,49,482,0.282483,6,122.5,2.817995,123,0,0
1568314280.000000,1,1,1,1,0,1,0,411,450,1.119109,43,195,1.893568,194,0,0
1568314391.000000,0,1,2,2,0.362051,29,0,26622.5,471,25.375098,950,109017.5,1.020965,107739,0,0
1568315945.000000,0,1,1,2,0.512709,35,35,5217,472,0.908299,428,32.5,1.82572,33,0,0
1568316053.000000,0,1,3,3,1.280672,5,7,1143.333333,470,46.712373,297,470,1.015266,468,0,0
1568318074.000000,0,1,1,1,0,6,11,3987,450,27.146412,339,243,1.036837,242,0,0
1568318223.000000,0,1,2,3,1.491014,20,3,1601,480,72.758349,378,513,1.059875,514,0,0
1568318845.000000,0,1,1,2,0.907166,14,17,5217,472,0.033565,430,34.5,23.344828,35,0,0
1568319704.000000,1,1,1,4,1.878106,160,95,5809,456,24.043027,318,109020.5,1.019765,107743,1,0.151609
1568319902.000000,0,1,5,8,2.448306,92,193,330.625,482,0.795324,336,3005.5,1.427162,2838,0,0
1568321055.000000,0,1,1,3,1.054737,82,2,116.333333,483,50.994402,19,35,1.062969,36,1,45.864491
1568323678.000000,0,1,2,2,0.989588,15,10,1881.5,470,9.961597,237,109023.5,1.063546,107745,0,0
1568324385.000000,0,1,1,1,0,1,1,359,445,2.156308,345,112,1.463756,111,0,0
1568324603.000000,0,1,2,3,1.286693,14,1,1735.666667,470,30.499796,340,3606,1.023774,3606,0,0
1568324830.000000,0,1,4,9,2.199743,464,5,398.666667,480,7.087909,382,22,1.083564,26,0,0
1568325331.000000,0,1,9,14,2.1141,490,329,1093.785714,483,291.477699,476,43.5,1.000737,50,0,0
1568325931.000000,1,1,1,1,0,24,7,762,455,36.168113,26,3608,1.027649,3607,0,0
1568326287.000000,0,1,4,8,2.228794,329,29,355.5,458,72.77258,109,486.5,1.008883,487,1,46.12831
1568326795.000000,0,1,2,7,2.47534,414,12,7609,471,38.708793,956,109028,1.008282,107752,0,0
1568327115.000000,0,1,1,1,0,1,1,3981,470,0.029074,257,3609,35.394904,3608,0,0
1568327399.000000,0,1,1,1,0,86,85,473,386,10.807836,33,172,1.092525,64,0,0
1568327680.000000,0,1,2,4,0.733393,45,0,1966,469,26.694187,682,14.5,1.039204,16,0,0
1568328206.000000,0,2,2,2,0.426229,80,12,1359.5,386,3.574005,38,173.5,1.139991,65,0,0
1568328206.000000,0,1,1,1,0,4,4,2245,471,7.138669,4,109032,1.140082,1005,0,0
1568328484.000000,0,1,1,1,0,4,3,171,405,168.071088,1,109033,1.00595,107753,0,0
1568328731.000000,0,1,3,4,1.264926,60,47,398.5,482,0.433403,208,125.5,1.837494,127,0,0
1568328883.000000,0,1,3,7,2.140716,76,12,1752,455,46.757475,768,109037,1.009199,107760,0,0
1568329954.000000,1,1,1,1,0,3,0,431,455,30.938831,60,3010,1.032322,2839,0,0
1568330102.000000,0,1,1,2,0.890492,0,39,5215.5,472,0.130289,432,36.5,6.756418,37,0,0
1568330742.000000,0,1,3,4,1.392927,266,16,1978.25,472,2.31724,141,384.5,1.136916,312,0,0
1568331439.000000,0,1,1,1,0,1,1,53,482,0.031343,4,128,32.905465,128,0,0
1568331595.000000,1,1,3,3,1.492614,8,6,3480.333333,482,6.19669,1965,36,1.055445,37,0,0
1568331672.000000,1,1,1,2,0.799049,55,11,2422,455,0.309282,117,1553.5,3.424968,1554,1,41.044572
1568332139.000000,1,1,2,4,0.995436,46,20,265.25,405,8.524499,11,109042.5,1.206317,107764,0,0
1568332197.000000,0,1,1,1,0,1,5,4374,472,0.024248,248,38,42.24105,38,0,0
1568332803.000000,1,1,1,2,1,2,2,3887.5,456,0.151609,190,109045.5,5.946943,107766,0,0
1568333665.000000,1,1,1,1,0,9,0,1647,419,7.847118,211,980,1.127435,980,0,0
1568334926.000000,0,1,4,6,2.153184,230,0,140.666667,472,1.213962,65,389.5,1.141394,318,0,0
1568334988.000000,0,1,1,1,0,8,3,1080,472,7.098854,16,617,1.140868,617,0,0
1568335054.000000,0,1,1,5,1.186488,162,14,1292.6,472,18.060387,542,620,5.673196,622,1,35.638472
1568336509.000000,0,1,2,3,1.361826,96,5,270.333333,472,5.241431,27,394,1.130566,321,0,0
1568336693.000000,0,1,1,1,0,30,5,393,410,135.898125,4,109047,1.007358,107767,0,0
1568338055.000000,0,1,3,3,1.18672,26,0,370.333333,472,0.448642,40,397,1.753085,324,1,2.000833
1568340042.000000,0,1,2,3,1.286693,1,14,1740,470,0.169001,344,5,4.455568,6,0,0
1568341351.000000,1,1,1,1,0,1,1,1067,482,0.112917,212,38,9.856089,38,0,0
1568343279.000000,1,1,1,1,0,1,0,3160,482,0.135231,495,39,8.394728,39,0,0
1568343664.000000,0,1,1,1,0,283,265,1201,483,0.212188,26,51,5.712813,51,0,0
1568344038.000000,1,1,1,1,0,2,3,172,1,27.325648,1,109048,1.036596,107768,0,0
1568344187.000000,1,1,1,1,0,1,1,1067,482,0.032824,213,40,31.465444,40,0,0
1568344439.000000,0,1,1,1,0,2,2,1067,482,0.002917,214,41,343.857143,41,0,0
1568345229.000000,0,1,6,11,3.160442,28,24,527.363636,455,42.247805,368,109054,1.003869,107779,1,57.731563
1568345757.000000,0,1,2,2,0.980468,67,0,691.5,472,3.743646,18,109060.5,1.50681,107781,0,0
1568346629.000000,1,1,1,1,0,9,8,2072,456,3.259213,96,2781,1.306823,2781,0,0
1568351444.000000,0,1,5,8,2.446455,194,92,318,482,0.365069,344,238.5,1.930596,241,0,0
1568352010.000000,1,1,1,2,0.710677,30,6,135,456,27.737813,11,2665.5,1.032567,2662,0,0
1568352353.000000,0,1,3,4,0.920902,376,37,2421.25,469,13.503571,241,7.5,0.998118,9,1,31.973634
1568361307.000000,0,1,5,10,1.635473,179,153,801.3,482,67.609753,1586,3015.5,1.013129,2849,0,0
1568363827.000000,1,1,1,1,0,4,2,1398,385,17.335428,70,399,1.057685,23,0,0
1568363827.000000,1,1,1,1,0,4,2,1398,468,17.335428,6,400,1.057685,6,0,0
1568363971.000000,0,1,5,10,1.635473,153,179,803.9,482,0.030833,1596,109066.5,10.499356,107791,0,0
1568365377.000000,0,1,1,1,0,1,1,146,445,0.999977,314,109072,2.000023,107792,0,0
1568365378.000000,0,1,1,1,0,1,1,197,404,0.999977,417,109073,2.000023,107793,0,0
1568369778.000000,1,1,1,1,0,8,0,78,364,272.56684,3,738,1.003669,720,0,0
1568371180.000000,0,1,2,3,0.474904,274,0,427.666667,483,9.428773,60,1,0.691389,2,0,0
1568372853.000000,1,1,1,1,0,1,1,579,385,15.539537,22,399,1.064352,12,0,0
1568378813.000000,0,1,1,1,0,1,1,534,368,268.632222,4,0,0,0,0,0
1568386751.000000,0,1,1,6,2.327181,713,255,141.166667,482,112.472303,124,4313.5,1.022633,4296,0,0
1568387021.000000,0,1,1,1,0,7,24,779,455,0.70706,27,109074,2.414307,107794,1,5.081076
1568388339.000000,1,1,1,1,0,1,1,412,450,0.857164,44,196,2.166637,195,0,0
1568388627.000000,1,1,1,1,0,2,2,188,364,310.863484,2,3,1.003217,3,0,0
1568390244.000000,0,1,1,1,0,3,2,445,419,149.662396,6,8,1.006682,8,0,0
1568390654.000000,0,1,1,1,0,1,1,683,450,2.761748,20,709,1.36209,709,0,0
1568391250.000000,0,1,2,2,1,6,2,789.5,469,16.536157,363,17.5,1.042991,18,0,0
1568393419.000000,0,1,1,1,0,4,4,2586,483,1.879676,1059,1045,1.532007,1036,0,0
1568394715.000000,0,1,1,2,0.816519,61,14,284.5,472,0.690521,15,623.5,2.086137,624,0,0
1568394791.000000,0,1,2,4,1.774822,28,11,290,405,14.284673,9,109076.5,1.362287,107798,0,0
1568395421.000000,0,1,1,2,0.993284,378,348,564.5,472,1.274456,13,109079.5,1.449442,107800,1,0.028866
1568395515.000000,0,1,2,3,1.184798,109,2,1970.333333,472,6.262604,137,109082,1.063026,107803,0,0
1568395733.000000,0,1,1,1,0,2,2,1595,386,8.467593,123,175,1.118097,46,0,0
1568395733.000000,0,1,1,1,0,2,2,1595,468,8.467593,20,109084,1.118097,1006,0,0
1568397892.000000,0,1,1,2,0.448864,24,8,408,471,28.013426,50,5699.5,1.019079,5669,0,0
1568397915.000000,1,1,4,10,2.816564,106,186,429,472,1.155377,89,405.5,1.205705,334,0,0
1568398285.000000,0,1,1,1,0,3,1,1169,480,6.962361,74,1628,1.143629,1597,0,0
1568398403.000000,1,2,2,2,0.902393,8,14,1401,471,5.823814,268,2960.5,1.465926,2925,0,0
1568398438.000000,1,1,1,3,1.474123,15,14,722.333333,482,1.958715,27,109086,1.303307,107806,0,0
1568398573.000000,0,1,3,11,2.951421,201,73,661.909091,482,9.244427,575,32,1.058468,37,1,20.1711
1568398583.000000,0,1,6,10,1.424971,848,69,282.4,482,19.724472,47,109092.5,1.023185,107816,0,0
1568398793.000000,1,1,1,1,0,4,4,604,443,27.729479,13,109098,1.036063,107817,0,0
1568399102.000000,0,1,4,7,2.466084,106,12,1533,471,305.978165,780,109102,1.009377,107824,1,3.236701
1568399238.000000,1,1,1,1,0,1,1,101,343,333.013426,15,739,1.003003,721,0,0
1568399431.000000,0,1,1,4,1.2672,41,4,299.25,405,9.004641,13,109107.5,1.034777,107828,0,0
1568399838.000000,1,1,7,17,2.658459,779,1048,1098.823529,483,46.298367,2041,2956,1.003188,2878,1,10.368692
1568401456.000000,0,1,1,1,0,0,3,764,456,18.170556,48,1289,1.055034,1288,0,0
1568401790.000000,0,4,7,10,2.174135,428,100,159.4,385,35.092006,169,5326.5,1.032483,62,1,9.923553
1568401790.000000,0,2,8,12,2.118969,402,108,151.833333,472,18.988075,52,5337.5,1.083091,444,1,9.950231
1568402410.000000,1,1,2,2,0.439497,11,0,1005,455,49.892344,105,2465.5,1.028999,2465,0,0
1568402566.000000,0,1,4,8,1.752647,133,125,585.5,482,44.729795,379,518.5,1.066678,522,1,3.274236
1568402571.000000,0,1,3,6,1.770853,74,43,1547,471,56.061817,599,168.5,1.016049,170,1,17.051759
1568402655.000000,0,1,1,2,0.56651,12,18,1791.5,452,24.207755,18,15.5,1.030982,16,0,0
1568402791.000000,0,1,1,1,0,0,1,1971,471,2.0789,52,847,1.481024,83,0,0
1568402833.000000,0,1,3,4,1.917357,12,9,506.75,472,0.056921,43,412.5,10.150061,338,0,0
1568403725.000000,0,1,1,2,0.811278,7,1,336,472,3.576806,3,64.5,1.193318,59,0,0
1568403967.000000,0,1,1,1,0,1,1,1431,385,23.299306,100,400,1.04292,6,0,0
1568403967.000000,0,1,1,1,0,1,1,1431,467,23.299306,5,931,1.04292,0,0,0
1568404891.000000,0,1,3,4,1.643222,106,40,284,471,9.380556,31,399.5,1.08823,185,0,0
1568405563.000000,0,1,2,3,1.187395,53,0,1573,472,9.368642,110,193,5.311223,190,0,0
1568405924.000000,0,3,4,4,1.522957,34,4,596,385,35.076895,116,5345.5,1.009786,2288,1,9.920648
1568405924.000000,0,1,3,3,1.159555,30,4,691.333333,472,24.369086,15,5418,1.016374,447,1,9.920648
1568406052.000000,0,1,2,3,1.061278,8,0,2618,483,1.316458,1317,1069,5.884881,921,0,0
1568406117.000000,0,2,3,3,1.302593,45,9,882,386,6.209244,177,177,3.862446,67,0,0
1568406117.000000,0,1,2,2,0.605187,18,9,1190,471,2.345642,42,109110.5,5.266827,1008,0,0
1568406161.000000,0,1,1,1,0,36,16,194,482,8.956146,13,509,1.111655,504,0,0
1568406664.000000,1,1,2,3,1.195451,211,129,1096.333333,468,16.265752,235,982,1.274313,983,0,0
1568406730.000000,0,1,2,2,0.684038,2,42,2390.5,472,0.071655,116,343.5,41.50693,344,0,0
1568406826.000000,0,5,36,69,5.519274,119,133,259.782609,386,17.659292,1408,5382,1.004396,63,0,0
1568406826.000000,0,2,38,104,6.046214,183,194,243.740385,472,16.334658,635,5471.5,1.003561,512,0,0
1568407437.000000,0,1,1,1,0,3,2,287,482,0.102593,16,38,10.747292,38,0,0
1568407908.000000,0,1,1,2,0.811278,3,5,59,440,107.138125,2,39.5,1.007,40,0,0
1568408565.000000,0,1,2,2,0.332287,109,87,148.5,472,0.031325,15,402.5,20.739089,187,1,3.87985
1568410274.000000,1,1,2,3,0.946458,74,0,5885.666667,469,64.783036,337,204,1.060069,193,0,0
1568410724.000000,0,1,1,1,0,0,7,2719,471,0.142604,265,2962,8.012418,2,0,0
1568411153.000000,0,1,1,9,3.000973,14,9,182.666667,405,4.084005,31,109116,1.076966,107837,0,0
1568411895.000000,0,1,1,1,0,3,0,221,455,36.953796,18,829,1.027061,829,0,0
1568412077.000000,0,1,1,1,0,175,482,553,455,36.955903,9,830,1.027059,830,0,0
1568412304.000000,0,1,1,1,0,6,0,432,480,1.692465,6,831,1.590854,831,0,0
1568412715.000000,0,1,2,2,0.95008,44,21,314.5,471,1.581973,16,404.5,6.679503,189,1,10.046667
1568413278.000000,0,1,1,1,0,1,1,359,445,1.028854,346,113,1.971955,112,0,0
1568413556.000000,1,4,6,22,1.44984,265,262,184.227273,386,17.973298,109,1163.5,1.018286,12,0,0
1568413556.000000,1,1,3,3,0.088746,207,204,654,472,7.140417,29,1176,1.097356,100,0,0
1568415631.000000,0,1,2,4,0.671033,109,9,194.5,445,20.860767,22,109122.5,1.313712,107841,0,0
1568415720.000000,0,1,1,3,1.041313,139,6,596.333333,472,89.468515,230,2964,1.015369,2928,0,0
1568415906.000000,0,2,3,3,1.145414,85,0,894,386,0.113299,180,180,6.393809,69,0,0
1568415906.000000,0,1,2,2,0.840359,26,0,1194.5,471,0.113299,44,109125.5,7.619675,1010,0,0
1568416245.000000,0,1,1,1,0,7,0,220,343,330.959282,12,2966,1.003022,2929,0,0
1568418167.000000,0,1,2,3,1.226183,84,40,747,469,59.60184,24,10,1.024953,11,0,0
1568418210.000000,0,1,2,4,0.77328,225,607,675,480,5.232092,114,833.5,1.2369,835,0,0
1568418698.000000,0,1,1,1,0,2,2,830,480,4.10934,46,38,1.243348,38,0,0
1568418717.000000,0,1,1,3,1.171513,220,28,283.666667,455,22.310513,64,709,1.058554,710,1,20.629039
1568419247.000000,0,1,2,3,1.532542,132,3,961.333333,450,45.461049,204,1,0.672811,2,0,0
1568419354.000000,0,1,3,5,1.950143,110,0,1838,482,18.234148,1401,116,1.32731,117,0,0
1568419718.000000,0,1,1,1,0,3,1,1171,480,0.248067,75,1629,5.031167,1598,0,0
1568420028.000000,1,1,2,5,1.975131,30,10,441.8,480,0.242213,91,838,1.417226,840,0,0
